channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
807,Exploited College Girls: Back Seat Nights,studio_tag,31,0.154,ALL,8043,SET: Car,ANY,9320,JAV,ALL,,,ANY,,,ANY,1730,Exploited College Girls,ANY,,,"TAG=""SET: Car"" AND STUDIO=""Exploited College Girls""",39.745,"Studio/theme specialty: 31 scenes, 45% of this studio's catalog; tag affinity is 39.75x the library baseline."
808,Deep Lush: Soft Focus Nights,studio_tag,97,0.481,ALL,8027,THEME: Romance,ANY,9320,JAV,ALL,,,ANY,,,ANY,467,Deep Lush,ANY,,,"TAG=""THEME: Romance"" AND STUDIO=""Deep Lush""",21.752,"Studio/theme specialty: 97 scenes, 68% of this studio's catalog; tag affinity is 21.75x the library baseline."
809,Real Wife Stories: Share & Share Alike Nights,studio_tag,540,2.676,ALL,8030,THEME: Wife sharing,ANY,9320,JAV,ALL,,,ANY,,,ANY,60,Real Wife Stories,ANY,,,"TAG=""THEME: Wife sharing"" AND STUDIO=""Real Wife Stories""",9.095,"Studio/theme specialty: 540 scenes, 71% of this studio's catalog; tag affinity is 9.10x the library baseline."
810,Sinful XXX: Glossy Nights Nights,studio_tag,121,0.600,ALL,8088,PROD: Glamour,ANY,9320,JAV,ALL,,,ANY,,,ANY,1060,Sinful XXX,ANY,,,"TAG=""PROD: Glamour"" AND STUDIO=""Sinful XXX""",18.428,"Studio/theme specialty: 121 scenes, 70% of this studio's catalog; tag affinity is 18.43x the library baseline."
811,Sex and Submission: Bound & Hushed Nights,studio_tag,93,0.461,ALL,8070,KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,132,Sex and Submission,ANY,,,"TAG=""KINK: Gags/restraints"" AND STUDIO=""Sex and Submission""",13.151,"Studio/theme specialty: 93 scenes, 37% of this studio's catalog; tag affinity is 13.15x the library baseline."
812,LA Sublime: Best Of After Dark Nights,studio_tag,24,0.119,ALL,8087,PROD: Compilation,ANY,9320,JAV,ALL,,,ANY,,,ANY,2021,LA Sublime,ANY,,,"TAG=""PROD: Compilation"" AND STUDIO=""LA Sublime""",42.463,"Studio/theme specialty: 24 scenes, 16% of this studio's catalog; tag affinity is 42.46x the library baseline."
813,The Upper Floor: Curve Appeal Nights,studio_tag,171,0.847,ALL,7998,BODY: Curvy,ANY,9320,JAV,ALL,,,ANY,,,ANY,512,The Upper Floor,ANY,,,"TAG=""BODY: Curvy"" AND STUDIO=""The Upper Floor""",7.798,"Studio/theme specialty: 171 scenes, 44% of this studio's catalog; tag affinity is 7.80x the library baseline."
814,XXX Shades: Full Coverage Nights,studio_tag,35,0.173,ALL,8668,ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,527,XXX Shades,ANY,,,"TAG=""ACT: Bukkake"" AND STUDIO=""XXX Shades""",21.139,"Studio/theme specialty: 35 scenes, 29% of this studio's catalog; tag affinity is 21.14x the library baseline."
815,Tushy: Round Trip Nights,studio_tag,386,1.913,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,3,Tushy,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND STUDIO=""Tushy""",6.34,"Studio/theme specialty: 386 scenes, 66% of this studio's catalog; tag affinity is 6.34x the library baseline."
816,Dungeon Sex: Downstairs Nights,studio_tag,18,0.089,ALL,8047,SET: Dungeon,ANY,9320,JAV,ALL,,,ANY,,,ANY,1645,Dungeon Sex,ANY,,,"TAG=""SET: Dungeon"" AND STUDIO=""Dungeon Sex""",38.938,"Studio/theme specialty: 18 scenes, 21% of this studio's catalog; tag affinity is 38.94x the library baseline."
817,RK Prime: Muscle & Mischief Nights,studio_tag,179,0.887,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,241,RK Prime,ANY,,,"TAG=""BODY: Muscular"" AND STUDIO=""RK Prime""",6.774,"Studio/theme specialty: 179 scenes, 47% of this studio's catalog; tag affinity is 6.77x the library baseline."
818,The Training of O: Pinch Point Nights,studio_tag,35,0.173,ALL,8071,KINK: Nipple torment,ANY,9320,JAV,ALL,,,ANY,,,ANY,511,The Training of O,ANY,,,"TAG=""KINK: Nipple torment"" AND STUDIO=""The Training of O""",18.15,"Studio/theme specialty: 35 scenes, 24% of this studio's catalog; tag affinity is 18.15x the library baseline."
819,Brazzers Exxtra: Muscle & Mischief Nights,studio_tag,161,0.798,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,72,Brazzers Exxtra,ANY,,,"TAG=""BODY: Muscular"" AND STUDIO=""Brazzers Exxtra""",5.361,"Studio/theme specialty: 161 scenes, 37% of this studio's catalog; tag affinity is 5.36x the library baseline."
820,Tushy Raw: Toy Box Nights,studio_tag,216,1.071,ALL,7991,ACT: Sex toys,ANY,9320,JAV,ALL,,,ANY,,,ANY,591,Tushy Raw,ANY,,,"TAG=""ACT: Sex toys"" AND STUDIO=""Tushy Raw""",6.779,"Studio/theme specialty: 216 scenes, 71% of this studio's catalog; tag affinity is 6.78x the library baseline."
821,Nubile Films: Big Points Nights,studio_tag,34,0.169,ALL,8008,BODY: Big nipples,ANY,9320,JAV,ALL,,,ANY,,,ANY,286,Nubile Films,ANY,,,"TAG=""BODY: Big nipples"" AND STUDIO=""Nubile Films""",19.555,"Studio/theme specialty: 21 scenes, 35% of this studio's catalog; tag affinity is 19.56x the library baseline."
822,Mormon Girlz: Double Feature Nights,studio_tag,63,0.312,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,959,Mormon Girlz,ANY,,,"TAG=""CAST: 2F"" AND STUDIO=""Mormon Girlz""",7.966,"Studio/theme specialty: 63 scenes, 38% of this studio's catalog; tag affinity is 7.97x the library baseline."
823,Nuru Massage: Steam Room Nights,studio_tag,29,0.144,ALL,8038,SET: Bathroom,ANY,9320,JAV,ALL,,,ANY,,,ANY,306,Nuru Massage,ANY,,,"TAG=""SET: Bathroom"" AND STUDIO=""Nuru Massage""",17.816,"Studio/theme specialty: 29 scenes, 54% of this studio's catalog; tag affinity is 17.82x the library baseline."
824,Pure Taboo: Round Trip Nights,studio_tag,185,0.917,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,452,Pure Taboo,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND STUDIO=""Pure Taboo""",5.218,"Studio/theme specialty: 185 scenes, 54% of this studio's catalog; tag affinity is 5.22x the library baseline."
825,Casting Couch X: Couch Casting Nights,studio_tag,111,0.550,ALL,8039,SET: Living room,ANY,9320,JAV,ALL,,,ANY,,,ANY,211,Casting Couch X,ANY,,,"TAG=""SET: Living room"" AND STUDIO=""Casting Couch X""",5.622,"Studio/theme specialty: 111 scenes, 32% of this studio's catalog; tag affinity is 5.62x the library baseline."
826,Love Her Feet: Happy Ending Hour Nights,studio_tag,27,0.134,ALL,8028,THEME: Massage,ANY,9320,JAV,ALL,,,ANY,,,ANY,494,Love Her Feet,ANY,,,"TAG=""THEME: Massage"" AND STUDIO=""Love Her Feet""",15.699,"Studio/theme specialty: 27 scenes, 29% of this studio's catalog; tag affinity is 15.70x the library baseline."
827,Passion HD: Makeout Channel Nights,studio_tag,223,1.105,ALL,7984,ACT: Kissing,ANY,9320,JAV,ALL,,,ANY,,,ANY,219,Passion HD,ANY,,,"TAG=""ACT: Kissing"" AND STUDIO=""Passion HD""",3.84,"Studio/theme specialty: 223 scenes, 48% of this studio's catalog; tag affinity is 3.84x the library baseline."
828,Babes: Double Feature Nights,studio_tag,132,0.654,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,44,Babes,ANY,,,"TAG=""CAST: 2F"" AND STUDIO=""Babes""",5.208,"Studio/theme specialty: 132 scenes, 25% of this studio's catalog; tag affinity is 5.21x the library baseline."
829,Men In Pain: Fit & Flirty Nights,studio_tag,225,1.115,ALL,8000,BODY: Athletic,ANY,9320,JAV,ALL,,,ANY,,,ANY,2282,Men In Pain,ANY,,,"TAG=""BODY: Athletic"" AND STUDIO=""Men In Pain""",4.462,"Studio/theme specialty: 225 scenes, 61% of this studio's catalog; tag affinity is 4.46x the library baseline."
830,Jules Jordan: Late-Night Lace Nights,studio_tag,238,1.180,ALL,8051,WARD: Lingerie,ANY,9320,JAV,ALL,,,ANY,,,ANY,12,Jules Jordan,ANY,,,"TAG=""WARD: Lingerie"" AND STUDIO=""Jules Jordan""",3.186,"Studio/theme specialty: 238 scenes, 42% of this studio's catalog; tag affinity is 3.19x the library baseline."
831,HotwifeXXX: Front Row Nights,studio_tag,76,0.377,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,272,HotwifeXXX,ANY,,,"TAG=""PROD: POV"" AND STUDIO=""HotwifeXXX""",5.76,"Studio/theme specialty: 76 scenes, 39% of this studio's catalog; tag affinity is 5.76x the library baseline."
832,The White Boxxx: Full Coverage Nights,studio_tag,47,0.233,ALL,8668,ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,1062,The White Boxxx,ANY,,,"TAG=""ACT: Bukkake"" AND STUDIO=""The White Boxxx""",10.974,"Studio/theme specialty: 47 scenes, 15% of this studio's catalog; tag affinity is 10.97x the library baseline."
833,Public Disgrace: Everybody In Nights,studio_tag,56,0.278,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,,,ANY,,,ANY,199,Public Disgrace,ANY,,,"TAG=""CAST: Group"" AND STUDIO=""Public Disgrace""",8.215,"Studio/theme specialty: 56 scenes, 52% of this studio's catalog; tag affinity is 8.21x the library baseline."
834,MILFs Like it Big: Dress Rehearsal Nights,studio_tag,71,0.352,ALL,8056,WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,257,MILFs Like it Big,ANY,,,"TAG=""WARD: Dress"" AND STUDIO=""MILFs Like it Big""",6.752,"Studio/theme specialty: 71 scenes, 51% of this studio's catalog; tag affinity is 6.75x the library baseline."
835,Madonna: Wrong Side of the Bed Nights,studio_tag,79,0.392,ALL,8020,THEME: Cheating,ANY,,,ALL,,,ANY,,,ANY,819,Madonna,ANY,,,"TAG=""THEME: Cheating"" AND STUDIO=""Madonna""",6.215,"Studio/theme specialty: 74 scenes, 49% of this studio's catalog; tag affinity is 6.22x the library baseline. All-JAV studio; airs JAV by owner decision (exception to the JAV policy)."
836,Evil Angel: Round Trip Nights,studio_tag,139,0.689,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,7,Evil Angel,ANY,,,"TAG=""ACT: Ass-to-mouth"" AND STUDIO=""Evil Angel""",4.111,"Studio/theme specialty: 119 scenes, 42% of this studio's catalog; tag affinity is 4.11x the library baseline."
837,Fucked And Bound: Bound & Hushed Nights,studio_tag,44,0.218,ALL,8070,KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,505,Fucked And Bound,ANY,,,"TAG=""KINK: Gags/restraints"" AND STUDIO=""Fucked And Bound""",8.96,"Studio/theme specialty: 44 scenes, 25% of this studio's catalog; tag affinity is 8.96x the library baseline."
838,Girlsway: Double Feature Nights,studio_tag,34,0.169,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,59,Girlsway,ANY,,,"TAG=""CAST: 2F"" AND STUDIO=""Girlsway""",11.894,"Studio/theme specialty: 34 scenes, 57% of this studio's catalog; tag affinity is 11.89x the library baseline."
839,Private Society: Inside Job Nights,studio_tag,90,0.446,ALL,7989,ACT: Cumshot - internal,ANY,9320,JAV,ALL,,,ANY,,,ANY,1371,Private Society,ANY,,,"TAG=""ACT: Cumshot - internal"" AND STUDIO=""Private Society""",5.026,"Studio/theme specialty: 90 scenes, 45% of this studio's catalog; tag affinity is 5.03x the library baseline."
840,Lubed: Slick TV Nights,studio_tag,36,0.178,ALL,8669,BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,403,Lubed,ANY,,,"TAG=""BODY: Oiled"" AND STUDIO=""Lubed""",12.456,"Studio/theme specialty: 36 scenes, 64% of this studio's catalog; tag affinity is 12.46x the library baseline."
841,Dirty Wives Club: Stocking Up Nights,studio_tag,69,0.342,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,,,ANY,,,ANY,248,Dirty Wives Club,ANY,,,"TAG=""WARD: Stockings"" AND STUDIO=""Dirty Wives Club""",5.965,"Studio/theme specialty: 69 scenes, 48% of this studio's catalog; tag affinity is 5.97x the library baseline."
842,New Sensations: Front Row Nights,studio_tag,254,1.259,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,76,New Sensations,ANY,,,"TAG=""PROD: POV"" AND STUDIO=""New Sensations""",4.144,"Studio/theme specialty: 117 scenes, 28% of this studio's catalog; tag affinity is 4.14x the library baseline."
843,Digital Playground: Everyday Curves Nights,studio_tag,118,0.585,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,41,Digital Playground,ANY,,,"TAG=""BODY: Average body"" AND STUDIO=""Digital Playground""",6.64,"Studio/theme specialty: 82 scenes, 64% of this studio's catalog; tag affinity is 6.64x the library baseline."
844,Device Bondage: Slim Pickings Nights,studio_tag,74,0.367,ALL,7999,BODY: Slim,ANY,9320,JAV,ALL,,,ANY,,,ANY,997,Device Bondage,ANY,,,"TAG=""BODY: Slim"" AND STUDIO=""Device Bondage""",5.669,"Studio/theme specialty: 74 scenes, 50% of this studio's catalog; tag affinity is 5.67x the library baseline."
845,Spizoo: Too Real TV Nights,studio_tag,21,0.104,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,54,Spizoo,ANY,,,"TAG=""PROD: Reality"" AND STUDIO=""Spizoo""",14.813,"Studio/theme specialty: 19 scenes, 29% of this studio's catalog; tag affinity is 14.81x the library baseline."
846,Hot Wife XXX: Front Row Nights,studio_tag,51,0.253,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,620,Hot Wife XXX,ANY,,,"TAG=""PROD: POV"" AND STUDIO=""Hot Wife XXX""",6.016,"Studio/theme specialty: 51 scenes, 41% of this studio's catalog; tag affinity is 6.02x the library baseline."
847,Pornstars Like It Big: Everyday Curves Nights,studio_tag,63,0.312,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,70,Pornstars Like It Big,ANY,,,"TAG=""BODY: Average body"" AND STUDIO=""Pornstars Like It Big""",5.83,"Studio/theme specialty: 63 scenes, 56% of this studio's catalog; tag affinity is 5.83x the library baseline."
848,Lethal Hardcore: Too Real TV Nights,studio_tag,19,0.094,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,19,Lethal Hardcore,ANY,,,"TAG=""PROD: Reality"" AND STUDIO=""Lethal Hardcore""",13.035,"Studio/theme specialty: 19 scenes, 25% of this studio's catalog; tag affinity is 13.04x the library baseline."
849,Deeper: Natural State Nights,studio_tag,126,0.624,ALL,8001,BODY: Hairy,ANY,9320,JAV,ALL,,,ANY,,,ANY,683,Deeper,ANY,,,"TAG=""BODY: Hairy"" AND STUDIO=""Deeper""",3.059,"Studio/theme specialty: 126 scenes, 29% of this studio's catalog; tag affinity is 3.06x the library baseline."
850,Look At Her Now: Muscle & Mischief Nights,studio_tag,38,0.188,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,807,Look At Her Now,ANY,,,"TAG=""BODY: Muscular"" AND STUDIO=""Look At Her Now""",6.156,"Studio/theme specialty: 38 scenes, 43% of this studio's catalog; tag affinity is 6.16x the library baseline."
851,Backroom Casting Couch: Tan Lines After Dark Nights,studio_tag,17,0.084,ALL,8012,BODY: Tan lines,ANY,9320,JAV,ALL,,,ANY,,,ANY,640,Backroom Casting Couch,ANY,,,"TAG=""BODY: Tan lines"" AND STUDIO=""Backroom Casting Couch""",12.575,"Studio/theme specialty: 17 scenes, 28% of this studio's catalog; tag affinity is 12.58x the library baseline."
852,Sneaky Sex: Muscle & Mischief Nights,studio_tag,30,0.149,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,531,Sneaky Sex,ANY,,,"TAG=""BODY: Muscular"" AND STUDIO=""Sneaky Sex""",7.588,"Studio/theme specialty: 30 scenes, 53% of this studio's catalog; tag affinity is 7.59x the library baseline."
853,Shane Diesel XXX: Third Wheel Nights,studio_tag,29,0.144,ALL,8021,THEME: Cuckolding,ANY,9320,JAV,ALL,,,ANY,,,ANY,1129,Shane Diesel XXX,ANY,,,"TAG=""THEME: Cuckolding"" AND STUDIO=""Shane Diesel XXX""",8.638,"Studio/theme specialty: 29 scenes, 16% of this studio's catalog; tag affinity is 8.64x the library baseline."
854,Thundercock: Wrong Side of the Bed Nights,studio_tag,36,0.178,ALL,8020,THEME: Cheating,ANY,9320,JAV,ALL,,,ANY,,,ANY,594,Thundercock,ANY,,,"TAG=""THEME: Cheating"" AND STUDIO=""Thundercock""",5.741,"Studio/theme specialty: 36 scenes, 46% of this studio's catalog; tag affinity is 5.74x the library baseline."
855,Baby Got Boobs: Everyday Curves Nights,studio_tag,40,0.198,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,278,Baby Got Boobs,ANY,,,"TAG=""BODY: Average body"" AND STUDIO=""Baby Got Boobs""",7.027,"Studio/theme specialty: 40 scenes, 68% of this studio's catalog; tag affinity is 7.03x the library baseline."
856,I Have A Wife: Rear View Nights,studio_tag,49,0.243,ALL,7997,BODY: Medium ass,ANY,9320,JAV,ALL,,,ANY,,,ANY,118,I Have A Wife,ANY,,,"TAG=""BODY: Medium ass"" AND STUDIO=""I Have A Wife""",5.153,"Studio/theme specialty: 49 scenes, 64% of this studio's catalog; tag affinity is 5.15x the library baseline."
857,Elegant Angel: Off the Market Nights,studio_tag,108,0.535,ALL,4721,THEME: Married IRL,ANY,9320,JAV,ALL,,,ANY,,,ANY,88,Elegant Angel,ANY,,,"TAG=""THEME: Married IRL"" AND STUDIO=""Elegant Angel""",2.051,"Studio/theme specialty: 108 scenes, 39% of this studio's catalog; tag affinity is 2.05x the library baseline."
858,Interracial Pass: Two Plus One Nights,studio_tag,31,0.154,ALL,7889,CAST: 2M1F,ANY,9320,JAV,ALL,,,ANY,,,ANY,474,Interracial Pass,ANY,,,"TAG=""CAST: 2M1F"" AND STUDIO=""Interracial Pass""",5.931,"Studio/theme specialty: 31 scenes, 22% of this studio's catalog; tag affinity is 5.93x the library baseline."
859,Dorcel Club: Stocking Up Nights,studio_tag,41,0.203,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,,,ANY,,,ANY,201,Dorcel Club,ANY,,,"TAG=""WARD: Stockings"" AND STUDIO=""Dorcel Club""",3.954,"Studio/theme specialty: 41 scenes, 32% of this studio's catalog; tag affinity is 3.95x the library baseline."
860,Dylan Ryan + Krysta Kaos: Double Feature,performer_pair,24,0.119,ALL,,,ANY,9320,JAV,ALL,4041|5373,Dylan Ryan|Krysta Kaos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dylan Ryan"" AND PERFORMER=""Krysta Kaos""",,Validated performer pairing with 24 scenes together.
861,Beretta James + Dylan Ryan: Double Feature,performer_pair,24,0.119,ALL,,,ANY,9320,JAV,ALL,3993|4041,Beretta James|Dylan Ryan,ANY,,,ANY,,,ANY,,,"PERFORMER=""Beretta James"" AND PERFORMER=""Dylan Ryan""",,Validated performer pairing with 24 scenes together.
862,Iona Grace + Sparky Sin Claire: Double Feature,performer_pair,23,0.114,ALL,,,ANY,9320,JAV,ALL,3769|7400,Iona Grace|Sparky Sin Claire,ANY,,,ANY,,,ANY,,,"PERFORMER=""Iona Grace"" AND PERFORMER=""Sparky Sin Claire""",,Validated performer pairing with 23 scenes together.
863,The Pope + Krysta Kaos: Double Feature,performer_pair,22,0.109,ALL,,,ANY,9320,JAV,ALL,3152|5373,The Pope|Krysta Kaos,ANY,,,ANY,,,ANY,,,"PERFORMER=""The Pope"" AND PERFORMER=""Krysta Kaos""",,Validated performer pairing with 22 scenes together.
864,Dylan Ryan + Maestro Stefanos: Double Feature,performer_pair,21,0.104,ALL,,,ANY,9320,JAV,ALL,4041|7043,Dylan Ryan|Maestro Stefanos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Dylan Ryan"" AND PERFORMER=""Maestro Stefanos""",,Validated performer pairing with 21 scenes together.
865,Iona Grace + Lilla Katt: Double Feature,performer_pair,21,0.104,ALL,,,ANY,9320,JAV,ALL,3769|7596,Iona Grace|Lilla Katt,ANY,,,ANY,,,ANY,,,"PERFORMER=""Iona Grace"" AND PERFORMER=""Lilla Katt""",,Validated performer pairing with 21 scenes together.
866,Mick Blue + Markus Dupree: Double Feature,performer_pair,21,0.104,ALL,,,ANY,9320,JAV,ALL,157|21,Mick Blue|Markus Dupree,ANY,,,ANY,,,ANY,,,"PERFORMER=""Mick Blue"" AND PERFORMER=""Markus Dupree""",,Validated performer pairing with 21 scenes together.
867,Xander Corvus + Luna Star: Double Feature,performer_pair,20,0.099,ALL,,,ANY,9320,JAV,ALL,176|521,Xander Corvus|Luna Star,ANY,,,ANY,,,ANY,,,"PERFORMER=""Xander Corvus"" AND PERFORMER=""Luna Star""",,Validated performer pairing with 20 scenes together.
868,Nerine Mechanique + Lilla Katt: Double Feature,performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,7406|7596,Nerine Mechanique|Lilla Katt,ANY,,,ANY,,,ANY,,,"PERFORMER=""Nerine Mechanique"" AND PERFORMER=""Lilla Katt""",,Validated performer pairing with 19 scenes together.
869,Iona Grace + Nerine Mechanique: Double Feature,performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,3769|7406,Iona Grace|Nerine Mechanique,ANY,,,ANY,,,ANY,,,"PERFORMER=""Iona Grace"" AND PERFORMER=""Nerine Mechanique""",,Validated performer pairing with 19 scenes together.
870,Manuel Ferrara + Riley Reid: Double Feature,performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,155|156,Manuel Ferrara|Riley Reid,ANY,,,ANY,,,ANY,,,"PERFORMER=""Manuel Ferrara"" AND PERFORMER=""Riley Reid""",,Validated performer pairing with 19 scenes together.
871,Krysta Kaos + Maestro Stefanos: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,5373|7043,Krysta Kaos|Maestro Stefanos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Krysta Kaos"" AND PERFORMER=""Maestro Stefanos""",,Validated performer pairing with 18 scenes together.
872,Francesca Le + Mark Wood: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,387|8,Francesca Le|Mark Wood,ANY,,,ANY,,,ANY,,,"PERFORMER=""Francesca Le"" AND PERFORMER=""Mark Wood""",,Validated performer pairing with 18 scenes together.
873,Chris Strokes + Jules Jordan: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,234|372,Chris Strokes|Jules Jordan,ANY,,,ANY,,,ANY,,,"PERFORMER=""Chris Strokes"" AND PERFORMER=""Jules Jordan""",,Validated performer pairing with 18 scenes together.
874,Danny D + Keiran Lee: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,213|60,Danny D|Keiran Lee,ANY,,,ANY,,,ANY,,,"PERFORMER=""Danny D"" AND PERFORMER=""Keiran Lee""",,Validated performer pairing with 18 scenes together.
875,Mick Blue + Luna Star: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,157|521,Mick Blue|Luna Star,ANY,,,ANY,,,ANY,,,"PERFORMER=""Mick Blue"" AND PERFORMER=""Luna Star""",,Validated performer pairing with 18 scenes together.
876,Riley Reid + Mick Blue: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,156|157,Riley Reid|Mick Blue,ANY,,,ANY,,,ANY,,,"PERFORMER=""Riley Reid"" AND PERFORMER=""Mick Blue""",,Validated performer pairing with 18 scenes together.
877,Manuel Ferrara + Abella Danger: Double Feature,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,155|169,Manuel Ferrara|Abella Danger,ANY,,,ANY,,,ANY,,,"PERFORMER=""Manuel Ferrara"" AND PERFORMER=""Abella Danger""",,Validated performer pairing with 18 scenes together.
878,Skin Diamond + Krysta Kaos: Double Feature,performer_pair,17,0.084,ALL,,,ANY,9320,JAV,ALL,411|5373,Skin Diamond|Krysta Kaos,ANY,,,ANY,,,ANY,,,"PERFORMER=""Skin Diamond"" AND PERFORMER=""Krysta Kaos""",,Validated performer pairing with 17 scenes together.
