channel_number,channel_name,channel_family,exact_scene_count,library_share_pct,include_tag_logic,include_tag_ids_all,include_tags_all,exclude_tag_logic,exclude_tag_ids_any,exclude_tags_any,include_performer_logic,include_performer_ids_all,include_performers_all,exclude_performer_logic,exclude_performer_ids_any,exclude_performers_any,include_studio_logic,include_studio_ids_any,include_studios_any,exclude_studio_logic,exclude_studio_ids_any,exclude_studios_any,filter_expression,affinity_lift,rationale
828,Babes: Two-Woman Double Bill,studio_tag,132,0.650,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,44,Babes,ANY,,,"ALL_TAGS(""CAST: 2F"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Babes"")",,"Studio tag; 132 scenes under current production tag assignments. Branding is playful; filter columns define membership. Cast labels describe linked metadata, not sexual orientation or a complete-credit guarantee."
829,"Men In Pain: Cardio, Allegedly",studio_tag,225,1.108,ALL,8000,BODY: Athletic,ANY,9320,JAV,ALL,,,ANY,,,ANY,2282,Men In Pain,ANY,,,"ALL_TAGS(""BODY: Athletic"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Men In Pain"")",,Studio tag; 225 scenes under current production tag assignments. Branding is playful; filter columns define membership.
830,Jules Jordan: Brief Encounters,studio_tag,238,1.172,ALL,8051,WARD: Lingerie,ANY,9320,JAV,ALL,,,ANY,,,ANY,12,Jules Jordan,ANY,,,"ALL_TAGS(""WARD: Lingerie"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Jules Jordan"")",,Studio tag; 238 scenes under current production tag assignments. Branding is playful; filter columns define membership.
831,HotwifeXXX: You Are Here-ish,studio_tag,0,0.000,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,272,HotwifeXXX,ANY,,,"ALL_TAGS(""PROD: POV"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""HotwifeXXX"")",,Studio tag; 76 scenes under current production tag assignments. Branding is playful; filter columns define membership.
832,The White Boxxx: Crowd-Funded Coverage,studio_tag,48,0.236,ALL,8668,ACT: Bukkake,ANY,9320,JAV,ALL,,,ANY,,,ANY,1062,The White Boxxx,ANY,,,"ALL_TAGS(""ACT: Bukkake"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""The White Boxxx"")",,Studio tag; 47 scenes under current production tag assignments. Branding is playful; filter columns define membership.
833,Public Disgrace: Ensemble Cast Away,studio_tag,56,0.276,ALL,6188,CAST: Group,ANY,9320,JAV,ALL,,,ANY,,,ANY,199,Public Disgrace,ANY,,,"ALL_TAGS(""CAST: Group"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Public Disgrace"")",,"Studio tag; 56 scenes under current production tag assignments. Branding is playful; filter columns define membership. Cast labels describe linked metadata, not sexual orientation or a complete-credit guarantee."
834,MILFs Like it Big: Dress Rehearsal,studio_tag,71,0.350,ALL,8056,WARD: Dress,ANY,9320,JAV,ALL,,,ANY,,,ANY,257,MILFs Like it Big,ANY,,,"ALL_TAGS(""WARD: Dress"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""MILFs Like it Big"")",,Studio tag; 71 scenes under current production tag assignments. Branding is playful; filter columns define membership.
835,Madonna: Terms & Conditions Apply,studio_tag,83,0.409,ALL,8020,THEME: Cheating,ANY,,,ALL,,,ANY,,,ANY,819,Madonna,ANY,,,"ALL_TAGS(""THEME: Cheating"") AND ANY_STUDIOS(""Madonna"")",,Studio tag; 82 scenes under current production tag assignments. Branding is playful; filter columns define membership. Sanctioned JAV studio exception; preserve this row without the global JAV exclusion.
836,Evil Angel: Scenic Route,studio_tag,139,0.685,ALL,7993,ACT: Ass-to-mouth,ANY,9320,JAV,ALL,,,ANY,,,ANY,7,Evil Angel,ANY,,,"ALL_TAGS(""ACT: Ass-to-mouth"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Evil Angel"")",,Studio tag; 139 scenes under current production tag assignments. Branding is playful; filter columns define membership.
837,Fucked And Bound: The Mute Button,studio_tag,44,0.217,ALL,8070,KINK: Gags/restraints,ANY,9320,JAV,ALL,,,ANY,,,ANY,505,Fucked And Bound,ANY,,,"ALL_TAGS(""KINK: Gags/restraints"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Fucked And Bound"")",,Studio tag; 44 scenes under current production tag assignments. Branding is playful; filter columns define membership.
838,Girlsway: Two-Woman Double Bill,studio_tag,34,0.167,ALL,7849,CAST: 2F,ANY,9320,JAV,ALL,,,ANY,,,ANY,59,Girlsway,ANY,,,"ALL_TAGS(""CAST: 2F"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Girlsway"")",,"Studio tag; 34 scenes under current production tag assignments. Branding is playful; filter columns define membership. Cast labels describe linked metadata, not sexual orientation or a complete-credit guarantee."
839,Private Society: Inside Information,studio_tag,90,0.443,ALL,7989,ACT: Cumshot - internal,ANY,9320,JAV,ALL,,,ANY,,,ANY,1371,Private Society,ANY,,,"ALL_TAGS(""ACT: Cumshot - internal"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Private Society"")",,Studio tag; 90 scenes under current production tag assignments. Branding is playful; filter columns define membership.
840,Lubed: Slick Production Values,studio_tag,36,0.177,ALL,8669,BODY: Oiled,ANY,9320,JAV,ALL,,,ANY,,,ANY,403,Lubed,ANY,,,"ALL_TAGS(""BODY: Oiled"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Lubed"")",,Studio tag; 36 scenes under current production tag assignments. Branding is playful; filter columns define membership.
841,Dirty Wives Club: Knit Happens,studio_tag,69,0.340,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,,,ANY,,,ANY,248,Dirty Wives Club,ANY,,,"ALL_TAGS(""WARD: Stockings"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Dirty Wives Club"")",,Studio tag; 69 scenes under current production tag assignments. Branding is playful; filter columns define membership.
842,New Sensations: You Are Here-ish,studio_tag,5,0.025,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,76,New Sensations,ANY,,,"ALL_TAGS(""PROD: POV"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""New Sensations"")",,Studio tag; 256 scenes under current production tag assignments. Branding is playful; filter columns define membership.
843,Digital Playground: Regular Programming,studio_tag,119,0.586,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,41,Digital Playground,ANY,,,"ALL_TAGS(""BODY: Average body"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Digital Playground"")",,Studio tag; 118 scenes under current production tag assignments. Branding is playful; filter columns define membership.
844,"Device Bondage: Slim Pickings, Big Ratings",studio_tag,74,0.365,ALL,7999,BODY: Slim,ANY,9320,JAV,ALL,,,ANY,,,ANY,997,Device Bondage,ANY,,,"ALL_TAGS(""BODY: Slim"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Device Bondage"")",,Studio tag; 74 scenes under current production tag assignments. Branding is playful; filter columns define membership.
845,Spizoo: Reality Needs a Producer,studio_tag,21,0.103,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,54,Spizoo,ANY,,,"ALL_TAGS(""PROD: Reality"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Spizoo"")",,Studio tag; 21 scenes under current production tag assignments. Branding is playful; filter columns define membership.
846,Hot Wife XXX: You Are Here-ish,studio_tag,0,0.000,ALL,8084,PROD: POV,ANY,9320,JAV,ALL,,,ANY,,,ANY,620,Hot Wife XXX,ANY,,,"ALL_TAGS(""PROD: POV"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Hot Wife XXX"")",,Studio tag; 51 scenes under current production tag assignments. Branding is playful; filter columns define membership.
847,Pornstars Like It Big: Regular Programming,studio_tag,63,0.310,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,70,Pornstars Like It Big,ANY,,,"ALL_TAGS(""BODY: Average body"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Pornstars Like It Big"")",,Studio tag; 63 scenes under current production tag assignments. Branding is playful; filter columns define membership.
848,Lethal Hardcore: Reality Needs a Producer,studio_tag,19,0.094,ALL,8089,PROD: Reality,ANY,9320,JAV,ALL,,,ANY,,,ANY,19,Lethal Hardcore,ANY,,,"ALL_TAGS(""PROD: Reality"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Lethal Hardcore"")",,Studio tag; 19 scenes under current production tag assignments. Branding is playful; filter columns define membership.
849,Deeper: Fuzz Worth Watching,studio_tag,127,0.626,ALL,8001,BODY: Hairy,ANY,9320,JAV,ALL,,,ANY,,,ANY,683,Deeper,ANY,,,"ALL_TAGS(""BODY: Hairy"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Deeper"")",,Studio tag; 127 scenes under current production tag assignments. Branding is playful; filter columns define membership.
850,Look At Her Now: Flex Scheduling,studio_tag,38,0.187,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,807,Look At Her Now,ANY,,,"ALL_TAGS(""BODY: Muscular"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Look At Her Now"")",,Studio tag; 38 scenes under current production tag assignments. Branding is playful; filter columns define membership.
851,Backroom Casting Couch: Solar Panel Discussion,studio_tag,17,0.084,ALL,8012,BODY: Tan lines,ANY,9320,JAV,ALL,,,ANY,,,ANY,640,Backroom Casting Couch,ANY,,,"ALL_TAGS(""BODY: Tan lines"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Backroom Casting Couch"")",,Studio tag; 17 scenes under current production tag assignments. Branding is playful; filter columns define membership.
852,Sneaky Sex: Flex Scheduling,studio_tag,30,0.148,ALL,8015,BODY: Muscular,ANY,9320,JAV,ALL,,,ANY,,,ANY,531,Sneaky Sex,ANY,,,"ALL_TAGS(""BODY: Muscular"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Sneaky Sex"")",,Studio tag; 30 scenes under current production tag assignments. Branding is playful; filter columns define membership.
853,Shane Diesel XXX: The Third-Wheel Deal,studio_tag,29,0.143,ALL,8021,THEME: Cuckolding,ANY,9320,JAV,ALL,,,ANY,,,ANY,1129,Shane Diesel XXX,ANY,,,"ALL_TAGS(""THEME: Cuckolding"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Shane Diesel XXX"")",,Studio tag; 29 scenes under current production tag assignments. Branding is playful; filter columns define membership.
854,Thundercock: Terms & Conditions Apply,studio_tag,37,0.182,ALL,8020,THEME: Cheating,ANY,9320,JAV,ALL,,,ANY,,,ANY,594,Thundercock,ANY,,,"ALL_TAGS(""THEME: Cheating"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Thundercock"")",,Studio tag; 37 scenes under current production tag assignments. Branding is playful; filter columns define membership.
855,Baby Got Boobs: Regular Programming,studio_tag,40,0.197,ALL,8019,BODY: Average body,ANY,9320,JAV,ALL,,,ANY,,,ANY,278,Baby Got Boobs,ANY,,,"ALL_TAGS(""BODY: Average body"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Baby Got Boobs"")",,Studio tag; 40 scenes under current production tag assignments. Branding is playful; filter columns define membership.
856,I Have A Wife: Middle of the Rear,studio_tag,49,0.241,ALL,7997,BODY: Medium ass,ANY,9320,JAV,ALL,,,ANY,,,ANY,118,I Have A Wife,ANY,,,"ALL_TAGS(""BODY: Medium ass"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""I Have A Wife"")",,Studio tag; 49 scenes under current production tag assignments. Branding is playful; filter columns define membership.
857,Elegant Angel: Ring Information Desk,studio_tag,108,0.532,ALL,4721,THEME: Married IRL,ANY,9320,JAV,ALL,,,ANY,,,ANY,88,Elegant Angel,ANY,,,"ALL_TAGS(""THEME: Married IRL"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Elegant Angel"")",,Studio tag; 108 scenes under current production tag assignments. Branding is playful; filter columns define membership. Explicit performer marriage tag only; does not assert co-stars are married to each other.
858,Interracial Pass: Two Men & a Plot Twist,studio_tag,31,0.153,ALL,7889,CAST: 2M1F,ANY,9320,JAV,ALL,,,ANY,,,ANY,474,Interracial Pass,ANY,,,"ALL_TAGS(""CAST: 2M1F"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Interracial Pass"")",,"Studio tag; 31 scenes under current production tag assignments. Branding is playful; filter columns define membership. Cast labels describe linked metadata, not sexual orientation or a complete-credit guarantee."
859,Dorcel Club: Knit Happens,studio_tag,41,0.202,ALL,8053,WARD: Stockings,ANY,9320,JAV,ALL,,,ANY,,,ANY,201,Dorcel Club,ANY,,,"ALL_TAGS(""WARD: Stockings"") AND NONE_TAGS(""JAV"") AND ANY_STUDIOS(""Dorcel Club"")",,Studio tag; 41 scenes under current production tag assignments. Branding is playful; filter columns define membership.
860,Dylan Ryan & Krysta Kaos: Scheduling Conflict,performer_pair,24,0.118,ALL,,,ANY,9320,JAV,ALL,4041|5373,Dylan Ryan|Krysta Kaos,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Dylan Ryan"", ""Krysta Kaos"")",,Performer pair; 24 scenes under current production tag assignments. Branding is playful; filter columns define membership.
861,Beretta James + Dylan Ryan: The Crossover Episode,performer_pair,24,0.118,ALL,,,ANY,9320,JAV,ALL,3993|4041,Beretta James|Dylan Ryan,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Beretta James"", ""Dylan Ryan"")",,Performer pair; 24 scenes under current production tag assignments. Branding is playful; filter columns define membership.
862,"Iona Grace & Sparky Sin Claire: Co-Stars, Co-Conspirators",performer_pair,23,0.113,ALL,,,ANY,9320,JAV,ALL,3769|7400,Iona Grace|Sparky Sin Claire,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Iona Grace"", ""Sparky Sin Claire"")",,Performer pair; 23 scenes under current production tag assignments. Branding is playful; filter columns define membership.
863,The Pope + Krysta Kaos: Shared Screen Time,performer_pair,22,0.108,ALL,,,ANY,9320,JAV,ALL,3152|5373,The Pope|Krysta Kaos,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""The Pope"", ""Krysta Kaos"")",,Performer pair; 22 scenes under current production tag assignments. Branding is playful; filter columns define membership.
864,Dylan Ryan & Maestro Stefanos: The Joint Statement,performer_pair,21,0.103,ALL,,,ANY,9320,JAV,ALL,4041|7043,Dylan Ryan|Maestro Stefanos,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Dylan Ryan"", ""Maestro Stefanos"")",,Performer pair; 21 scenes under current production tag assignments. Branding is playful; filter columns define membership.
865,Iona Grace + Lilla Katt: Double Trouble Desk,performer_pair,21,0.103,ALL,,,ANY,9320,JAV,ALL,3769|7596,Iona Grace|Lilla Katt,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Iona Grace"", ""Lilla Katt"")",,Performer pair; 21 scenes under current production tag assignments. Branding is playful; filter columns define membership.
866,Mick Blue & Markus Dupree: The Buddy System,performer_pair,21,0.103,ALL,,,ANY,9320,JAV,ALL,157|21,Mick Blue|Markus Dupree,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Mick Blue"", ""Markus Dupree"")",,Performer pair; 21 scenes under current production tag assignments. Branding is playful; filter columns define membership.
867,Xander Corvus + Luna Star: Meeting Adjourned,performer_pair,20,0.099,ALL,,,ANY,9320,JAV,ALL,176|521,Xander Corvus|Luna Star,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Xander Corvus"", ""Luna Star"")",,Performer pair; 20 scenes under current production tag assignments. Branding is playful; filter columns define membership.
868,Nerine Mechanique & Lilla Katt: Scheduling Conflict,performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,7406|7596,Nerine Mechanique|Lilla Katt,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Nerine Mechanique"", ""Lilla Katt"")",,Performer pair; 19 scenes under current production tag assignments. Branding is playful; filter columns define membership.
869,Iona Grace + Nerine Mechanique: The Crossover Episode,performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,3769|7406,Iona Grace|Nerine Mechanique,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Iona Grace"", ""Nerine Mechanique"")",,Performer pair; 19 scenes under current production tag assignments. Branding is playful; filter columns define membership.
870,"Manuel Ferrara & Riley Reid: Co-Stars, Co-Conspirators",performer_pair,19,0.094,ALL,,,ANY,9320,JAV,ALL,155|156,Manuel Ferrara|Riley Reid,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Manuel Ferrara"", ""Riley Reid"")",,Performer pair; 19 scenes under current production tag assignments. Branding is playful; filter columns define membership.
871,Krysta Kaos + Maestro Stefanos: Shared Screen Time,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,5373|7043,Krysta Kaos|Maestro Stefanos,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Krysta Kaos"", ""Maestro Stefanos"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
872,Francesca Le & Mark Wood: The Joint Statement,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,387|8,Francesca Le|Mark Wood,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Francesca Le"", ""Mark Wood"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
873,Chris Strokes + Jules Jordan: Double Trouble Desk,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,234|372,Chris Strokes|Jules Jordan,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Chris Strokes"", ""Jules Jordan"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
874,Danny D & Keiran Lee: The Buddy System,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,213|60,Danny D|Keiran Lee,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Danny D"", ""Keiran Lee"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
875,Mick Blue + Luna Star: Meeting Adjourned,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,157|521,Mick Blue|Luna Star,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Mick Blue"", ""Luna Star"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
876,Riley Reid & Mick Blue: Scheduling Conflict,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,156|157,Riley Reid|Mick Blue,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Riley Reid"", ""Mick Blue"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
877,Manuel Ferrara + Abella Danger: The Crossover Episode,performer_pair,18,0.089,ALL,,,ANY,9320,JAV,ALL,155|169,Manuel Ferrara|Abella Danger,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Manuel Ferrara"", ""Abella Danger"")",,Performer pair; 18 scenes under current production tag assignments. Branding is playful; filter columns define membership.
878,"Skin Diamond & Krysta Kaos: Co-Stars, Co-Conspirators",performer_pair,17,0.084,ALL,,,ANY,9320,JAV,ALL,411|5373,Skin Diamond|Krysta Kaos,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Skin Diamond"", ""Krysta Kaos"")",,Performer pair; 17 scenes under current production tag assignments. Branding is playful; filter columns define membership.
879,Xander Corvus + Nicole Aniston: Shared Screen Time,performer_pair,17,0.084,ALL,,,ANY,9320,JAV,ALL,176|68,Xander Corvus|Nicole Aniston,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Xander Corvus"", ""Nicole Aniston"")",,Performer pair; 17 scenes under current production tag assignments. Branding is playful; filter columns define membership.
880,Alberto Blanco & Christian Clay: The Joint Statement,performer_pair,16,0.079,ALL,,,ANY,9320,JAV,ALL,4|470,Alberto Blanco|Christian Clay,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Alberto Blanco"", ""Christian Clay"")",,Performer pair; 16 scenes under current production tag assignments. Branding is playful; filter columns define membership.
881,The Pope + Dylan Ryan: Double Trouble Desk,performer_pair,16,0.079,ALL,,,ANY,9320,JAV,ALL,3152|4041,The Pope|Dylan Ryan,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""The Pope"", ""Dylan Ryan"")",,Performer pair; 16 scenes under current production tag assignments. Branding is playful; filter columns define membership.
882,The Pope & Iona Grace: The Buddy System,performer_pair,16,0.079,ALL,,,ANY,9320,JAV,ALL,3152|3769,The Pope|Iona Grace,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""The Pope"", ""Iona Grace"")",,Performer pair; 16 scenes under current production tag assignments. Branding is playful; filter columns define membership.
883,Owen Gray + Small Hands: Meeting Adjourned,performer_pair,16,0.079,ALL,,,ANY,9320,JAV,ALL,1219|158,Owen Gray|Small Hands,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Owen Gray"", ""Small Hands"")",,Performer pair; 16 scenes under current production tag assignments. Branding is playful; filter columns define membership.
884,Mia Malkova & Danny Mountain: Scheduling Conflict,performer_pair,16,0.079,ALL,,,ANY,9320,JAV,ALL,116|150,Mia Malkova|Danny Mountain,ANY,,,ANY,,,ANY,,,"NONE_TAGS(""JAV"") AND ALL_PERFORMERS(""Mia Malkova"", ""Danny Mountain"")",,Performer pair; 16 scenes under current production tag assignments. Branding is playful; filter columns define membership.
